Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
実験 ４,OTHER_OUTDOOR,04-02-2018,12:55:49,10:55:08,,82,,,,,1140,74,,,,2,,,,160.0,50.0,172,55,39,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,,,,,,,,,,
,00:00:01,,,,,,,,,,
,00:00:02,,,,,,,,,,
,00:00:03,,,,,,,,,,
,00:00:04,,,,,,,,,,
,00:00:05,,,,,,,,,,
,00:00:06,,,,,,,,,,
,00:00:07,,,,,,,,,,
,00:00:08,,,,,,,,,,
,00:00:09,,,,,,,,,,
,00:00:10,,,,,,,,,,
,00:00:11,77,,,,,,,,,
,00:00:12,77,,,,,,,,,
,00:00:13,77,,,,,,,,,
,00:00:14,77,,,,,,,,,
,00:00:15,76,,,,,,,,,
,00:00:16,77,,,,,,,,,
,00:00:17,77,,,,,,,,,
,00:00:18,77,,,,,,,,,
,00:00:19,78,,,,,,,,,
,00:00:20,78,,,,,,,,,
,00:00:21,78,,,,,,,,,
,00:00:22,78,,,,,,,,,
,00:00:23,78,,,,,,,,,
,00:00:24,78,,,,,,,,,
,00:00:25,78,,,,,,,,,
,00:00:26,78,,,,,,,,,
,00:00:27,78,,,,,,,,,
,00:00:28,78,,,,,,,,,
,00:00:29,78,,,,,,,,,
,00:00:30,78,,,,,,,,,
,00:00:31,78,,,,,,,,,
,00:00:32,78,,,,,,,,,
,00:00:33,78,,,,,,,,,
,00:00:34,77,,,,,,,,,
,00:00:35,77,,,,,,,,,
,00:00:36,76,,,,,,,,,
,00:00:37,75,,,,,,,,,
,00:00:38,74,,,,,,,,,
,00:00:39,74,,,,,,,,,
,00:00:40,74,,,,,,,,,
,00:00:41,74,,,,,,,,,
,00:00:42,75,,,,,,,,,
,00:00:43,75,,,,,,,,,
,00:00:44,75,,,,,,,,,
,00:00:45,75,,,,,,,,,
,00:00:46,75,,,,,,,,,
,00:00:47,76,,,,,,,,,
,00:00:48,76,,,,,,,,,
,00:00:49,76,,,,,,,,,
,00:00:50,76,,,,,,,,,
,00:00:51,76,,,,,,,,,
,00:00:52,77,,,,,,,,,
,00:00:53,77,,,,,,,,,
,00:00:54,78,,,,,,,,,
,00:00:55,79,,,,,,,,,
,00:00:56,79,,,,,,,,,
,00:00:57,79,,,,,,,,,
,00:00:58,79,,,,,,,,,
,00:00:59,79,,,,,,,,,
,00:01:00,79,,,,,,,,,
,00:01:01,80,,,,,,,,,
,00:01:02,80,,,,,,,,,
,00:01:03,80,,,,,,,,,
,00:01:04,81,,,,,,,,,
,00:01:05,81,,,,,,,,,
,00:01:06,82,,,,,,,,,
,00:01:07,82,,,,,,,,,
,00:01:08,81,,,,,,,,,
,00:01:09,81,,,,,,,,,
,00:01:10,81,,,,,,,,,
,00:01:11,80,,,,,,,,,
,00:01:12,80,,,,,,,,,
,00:01:13,79,,,,,,,,,
,00:01:14,78,,,,,,,,,
,00:01:15,77,,,,,,,,,
,00:01:16,77,,,,,,,,,
,00:01:17,76,,,,,,,,,
,00:01:18,74,,,,,,,,,
,00:01:19,73,,,,,,,,,
,00:01:20,72,,,,,,,,,
,00:01:21,71,,,,,,,,,
,00:01:22,70,,,,,,,,,
,00:01:23,69,,,,,,,,,
,00:01:24,68,,,,,,,,,
,00:01:25,68,,,,,,,,,
,00:01:26,67,,,,,,,,,
,00:01:27,68,,,,,,,,,
,00:01:28,69,,,,,,,,,
,00:01:29,69,,,,,,,,,
,00:01:30,70,,,,,,,,,
,00:01:31,70,,,,,,,,,
,00:01:32,70,,,,,,,,,
,00:01:33,71,,,,,,,,,
,00:01:34,72,,,,,,,,,
,00:01:35,72,,,,,,,,,
,00:01:36,73,,,,,,,,,
,00:01:37,73,,,,,,,,,
,00:01:38,73,,,,,,,,,
,00:01:39,73,,,,,,,,,
,00:01:40,73,,,,,,,,,
,00:01:41,73,,,,,,,,,
,00:01:42,72,,,,,,,,,
,00:01:43,72,,,,,,,,,
,00:01:44,72,,,,,,,,,
,00:01:45,72,,,,,,,,,
,00:01:46,72,,,,,,,,,
,00:01:47,72,,,,,,,,,
,00:01:48,71,,,,,,,,,
,00:01:49,71,,,,,,,,,
,00:01:50,71,,,,,,,,,
,00:01:51,71,,,,,,,,,
,00:01:52,71,,,,,,,,,
,00:01:53,71,,,,,,,,,
,00:01:54,71,,,,,,,,,
,00:01:55,71,,,,,,,,,
,00:01:56,71,,,,,,,,,
,00:01:57,72,,,,,,,,,
,00:01:58,73,,,,,,,,,
,00:01:59,73,,,,,,,,,
,00:02:00,73,,,,,,,,,
,00:02:01,73,,,,,,,,,
,00:02:02,73,,,,,,,,,
,00:02:03,74,,,,,,,,,
,00:02:04,74,,,,,,,,,
,00:02:05,75,,,,,,,,,
,00:02:06,75,,,,,,,,,
,00:02:07,75,,,,,,,,,
,00:02:08,74,,,,,,,,,
,00:02:09,74,,,,,,,,,
,00:02:10,73,,,,,,,,,
,00:02:11,73,,,,,,,,,
,00:02:12,72,,,,,,,,,
,00:02:13,72,,,,,,,,,
,00:02:14,73,,,,,,,,,
,00:02:15,73,,,,,,,,,
,00:02:16,73,,,,,,,,,
,00:02:17,73,,,,,,,,,
,00:02:18,73,,,,,,,,,
,00:02:19,73,,,,,,,,,
,00:02:20,73,,,,,,,,,
,00:02:21,73,,,,,,,,,
,00:02:22,73,,,,,,,,,
,00:02:23,73,,,,,,,,,
,00:02:24,73,,,,,,,,,
,00:02:25,73,,,,,,,,,
,00:02:26,73,,,,,,,,,
,00:02:27,73,,,,,,,,,
,00:02:28,73,,,,,,,,,
,00:02:29,73,,,,,,,,,
,00:02:30,73,,,,,,,,,
,00:02:31,74,,,,,,,,,
,00:02:32,74,,,,,,,,,
,00:02:33,74,,,,,,,,,
,00:02:34,75,,,,,,,,,
,00:02:35,75,,,,,,,,,
,00:02:36,76,,,,,,,,,
,00:02:37,76,,,,,,,,,
,00:02:38,77,,,,,,,,,
,00:02:39,78,,,,,,,,,
,00:02:40,79,,,,,,,,,
,00:02:41,79,,,,,,,,,
,00:02:42,80,,,,,,,,,
,00:02:43,80,,,,,,,,,
,00:02:44,81,,,,,,,,,
